2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-23 00:00:00, TS, -7.40,  78.50, 20.0, 1006.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-23 06:00:00, TS, -7.90,  77.90, 20.0, 1006.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-23 12:00:00, TS, -8.10,  77.20, 20.0, 1006.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-23 18:00:00, TS, -8.20,  76.10, 20.0, 1006.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-24 00:00:00, TS, -8.30,  74.70, 23.0, 1005.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-24 06:00:00, TS, -8.40,  73.50, 23.0, 1005.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-24 12:00:00, TS, -8.60,  72.50, 23.0, 1005.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-24 18:00:00, TS, -8.70,  71.50, 23.0, 1005.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-25 00:00:00, TS, -8.80,  70.60, 25.0, 1004.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-25 06:00:00, TS, -8.80,  69.90, 25.0, 1004.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-25 12:00:00, TS, -8.90,  69.10, 27.0, 1002.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-25 18:00:00, TS, -9.10,  68.40, 30.0, 1000.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-26 00:00:00, TS,-10.00,  68.10, 30.0, 1000.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-26 06:00:00, TS,-10.80,  67.90, 30.0, 1000.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-26 12:00:00, TS,-11.50,  67.20, 33.0,  998.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-26 18:00:00, TS,-11.80,  66.00, 35.0,  997.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-27 00:00:00, TS,-12.30,  65.20, 32.0,  999.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-27 06:00:00, TS,-12.70,  64.50, 30.0, 1001.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-27 12:00:00, TS,-12.90,  63.70, 27.0, 1003.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-27 18:00:00, TS,-12.90,  63.00, 25.0, 1005.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-28 00:00:00, TS,-13.10,  62.50, 23.0, 1007.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-28 06:00:00, TS,-13.50,  62.10, 23.0, 1009.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-28 12:00:00, TS,-14.20,  61.50, 23.0, 1009.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-28 18:00:00, TS,-14.60,  60.20, 23.0, 1009.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-29 00:00:00, TS,-14.50,  58.60, 20.0, 1010.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-29 06:00:00, TS,-14.10,  57.00, 20.0, 1010.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-29 12:00:00, TS,-13.50,  55.50, 20.0, 1010.0
2013296S07079,2014,01, SI, MM,0120132014:ONE,2013-10-29 18:00:00, NR,-999.,-999.,-999.,-999.
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-19 22:17:00, NR,-10.50, 113.20, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-20 00:00:00, NR,-10.69, 113.38, 20.0, 1004.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-20 06:00:00, NR,-11.30, 114.00, 20.0, 1004.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-20 10:52:00, NR,-11.60, 114.50, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-20 12:00:00, NR,-11.66, 114.64, 20.0, 1004.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-20 18:00:00, NR,-11.99, 115.40, 25.0, 1002.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-20 21:59:00, NR,-12.20, 115.90, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-21 00:00:00, NR,-12.32, 116.07, 25.0, 1001.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-21 06:00:00, NR,-12.68, 116.58, 25.0, 1001.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-21 06:17:00, NR,-12.70, 116.60, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-21 10:34:00, NR,-13.20, 117.30, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-21 12:00:00, NR,-13.30, 117.52, 25.0, 1002.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-21 15:00:00, NR,-13.30, 117.70, 25.0, 1000.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-21 18:00:00, NR,-13.73, 118.44, 25.0, 1002.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-21 21:42:00, NR,-14.00, 119.00, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-22 00:00:00, NR,-14.27, 119.36, 30.0, 1000.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-22 00:17:00, NR,-14.30, 119.40, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-22 06:00:00, NR,-14.47, 120.49, 35.0,  997.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-22 10:15:00, NR,-14.60, 121.30, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-22 12:00:00, NR,-14.60, 121.66, 35.0,  997.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-22 17:07:00, NR,-14.60, 122.70, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-22 18:00:00, NR,-14.60, 122.84, 35.0,  997.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-22 21:24:00, NR,-14.60, 123.40, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-23 00:00:00, NR,-14.56, 123.75, 35.0,  997.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-23 06:00:00, NR,-14.46, 124.56, 35.0,  999.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-23 09:57:00, NR,-14.40, 125.10, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-23 12:00:00, NR,-14.00, 125.60, 35.0,  997.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-23 18:00:00, NR,-13.76, 126.49, 35.0,  998.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-24 00:00:00, NR,-13.52, 127.55, 35.0,  998.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-24 06:00:00, NR,-13.30, 129.50, 35.0,  997.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-24 09:00:00, NR,-13.40, 130.30, 35.0,  997.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-24 12:00:00, NR,-13.40, 131.00, 30.0, 1000.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-24 18:00:00, NR,-13.60, 132.00, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-25 00:00:00, NR,-13.30, 133.10, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-25 06:00:00, NR,-13.30, 133.60, -1.0,   -1.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-25 12:00:00, NR,-13.50, 134.20, -1.0, 1003.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-25 18:00:00, NR,-13.50, 135.80, -1.0, 1002.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-26 00:00:00, NR,-13.70, 136.50, -1.0, 1004.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-26 06:00:00, NR,-14.40, 136.80, -1.0, 1000.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-26 12:00:00, NR,-14.80, 136.90, 25.0, 1002.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-26 18:00:00, NR,-15.30, 136.90, 30.0,  996.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-27 00:00:00, NR,-15.60, 137.10, 30.0,  997.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-27 06:00:00, NR,-15.90, 137.60, 40.0,  993.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-27 12:00:00, NR,-16.20, 137.50, 40.0,  991.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-27 18:00:00, NR,-16.90, 137.30, 30.0, 1000.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-28 00:00:00, NR,-16.20, 135.80, 25.0, 1005.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-28 06:00:00, NR,-16.00, 135.50, 25.0, 1001.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-28 12:00:00, NR,-15.80, 136.00, 25.0, 1004.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-28 18:00:00, NR,-15.80, 136.70, 25.0,   -1.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-29 00:00:00, NR,-16.00, 137.20, 25.0,   -1.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-29 06:00:00, NR,-16.20, 137.60, 25.0, 1002.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-29 12:00:00, NR,-15.80, 136.50, 20.0, 1005.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-29 18:00:00, NR,-15.80, 137.40, 20.0, 1003.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-30 00:00:00, NR,-15.80, 136.90, 20.0, 1007.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-30 06:00:00, NR,-15.00, 136.40, 20.0, 1005.0
2013324S11113,2014,02, SP, EA,ALESSIA,2013-11-30 12:00:00, NR,-14.00, 135.00, 15.0, 1006.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-11-30 18:00:00, NR,-14.00, 134.50, 10.0, 1005.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-12-01 00:00:00, NR,-14.50, 134.50, 10.0, 1009.0
2013324S11113,2014,02, SI, WA,ALESSIA,2013-12-01 06:00:00, NR,-14.00, 134.00, -1.0, 1005.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-14 06:00:00, TS,-999.,-999.,-999.,-999.
2013348S10082,2014,03, SI, MM,AMARA,2013-12-14 12:00:00, TS,-999.,-999.,-999.,-999.
2013348S10082,2014,03, SI, MM,AMARA,2013-12-14 18:00:00, TS,-999.,-999.,-999.,-999.
2013348S10082,2014,03, SI, MM,AMARA,2013-12-15 00:00:00, TS,-999.,-999.,-999.,-999.
2013348S10082,2014,03, SI, MM,AMARA,2013-12-15 06:00:00, TS,-13.90,  77.40, 25.0, 1000.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-15 12:00:00, TS,-14.00,  76.70, 27.0,  999.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-15 18:00:00, TS,-14.30,  75.70, 28.0,  998.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-16 00:00:00, TS,-14.80,  74.80, 30.0,  997.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-16 06:00:00, TS,-15.30,  74.10, 30.0,  997.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-16 12:00:00, TS,-15.80,  72.80, 30.0,  996.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-16 18:00:00, TS,-15.70,  72.30, 32.0,  995.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-17 00:00:00, TS,-15.60,  72.10, 35.0,  994.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-17 06:00:00, TS,-15.60,  72.20, 35.0,  994.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-17 12:00:00, TS,-15.90,  71.80, 40.0,  991.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-17 18:00:00, TS,-16.00,  71.30, 43.0,  989.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-18 00:00:00, TS,-16.00,  71.10, 52.0,  982.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-18 06:00:00, TS,-16.00,  70.80, 65.0,  972.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-18 12:00:00, TS,-16.50,  70.50, 75.0,  965.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-18 18:00:00, TS,-16.70,  69.80, 85.0,  960.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-19 00:00:00, TS,-17.00,  69.00, 95.0,  955.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-19 06:00:00, TS,-17.20,  68.20, 90.0,  958.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-19 12:00:00, TS,-17.80,  67.50, 85.0,  962.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-19 18:00:00, TS,-18.00,  66.50, 90.0,  960.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-20 00:00:00, TS,-18.00,  65.80, 95.0,  953.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-20 06:00:00, TS,-18.30,  65.30, 95.0,  952.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-20 12:00:00, TS,-18.70,  64.70,100.0,  945.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-20 18:00:00, TS,-19.10,  64.40,103.0,  942.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-21 00:00:00, TS,-19.60,  64.20,110.0,  937.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-21 06:00:00, TS,-20.10,  64.30,110.0,  937.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-21 12:00:00, TS,-20.70,  64.80,110.0,  935.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-21 18:00:00, TS,-21.20,  65.50,100.0,  945.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-22 00:00:00, TS,-21.80,  66.20, 85.0,  960.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-22 06:00:00, TS,-22.20,  66.80, 70.0,  970.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-22 12:00:00, TS,-22.50,  67.40, 55.0,  980.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-22 18:00:00, TS,-22.50,  67.70, 45.0,  988.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-23 00:00:00, TS,-22.70,  67.90, 40.0,  992.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-23 06:00:00, TS,-22.80,  68.20, 37.0,  994.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-23 12:00:00, TS,-22.70,  68.90, 30.0,  997.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-23 18:00:00, TS,-22.30,  69.50, 28.0,  998.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-24 00:00:00, TS,-22.60,  70.60, 27.0, 1000.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-24 06:00:00, TS,-23.00,  71.50, 25.0, 1002.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-24 12:00:00, TS,-22.60,  72.10, 25.0, 1004.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-24 18:00:00, TS,-22.30,  72.30, 23.0, 1006.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-25 00:00:00, TS,-22.20,  72.00, 23.0, 1006.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-25 06:00:00, TS,-21.90,  71.50, 23.0, 1007.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-25 12:00:00, TS,-21.50,  70.70, 23.0, 1007.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-25 18:00:00, TS,-21.10,  69.60, 20.0, 1008.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-26 00:00:00, TS,-20.70,  68.20, 20.0, 1008.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-26 06:00:00, TS,-20.70,  67.30, 20.0, 1009.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-26 12:00:00, TS,-20.90,  66.30, 20.0, 1009.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-26 18:00:00, TS,-21.10,  65.60, 23.0, 1009.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-27 00:00:00, TS,-21.60,  64.70, 23.0, 1009.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-27 06:00:00, TS,-21.70,  63.70,  0.0, 1010.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-27 12:00:00, TS,-21.70,  62.40,  0.0, 1010.0
2013348S10082,2014,03, SI, MM,AMARA,2013-12-27 18:00:00, NR,-999.,-999.,-999.,-999.
2013348S10082,2014,03, SI, MM,AMARA,2013-12-28 00:00:00, NR,-999.,-999.,-999.,-999.
2013348S10082,2014,03, SI, MM,AMARA,2013-12-28 06:00:00, NR,-999.,-999.,-999.,-999.
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-16 06:00:00, NR, -8.20,  98.70, 20.0, 1005.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-16 08:47:00, NR, -8.30,  98.38, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-16 11:30:00, NR, -8.40,  98.00, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-16 12:00:00, NR, -8.42,  97.99, 25.0, 1005.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-16 18:00:00, NR, -8.62,  97.86, 25.0, 1004.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 00:00:00, NR, -8.90,  97.74, 25.0, 1003.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 05:34:00, NR, -9.00,  97.62, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 06:00:00, NR, -9.01,  97.60, 25.0, 1002.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 08:30:00, NR, -9.10,  97.50, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 11:12:00, NR, -9.20,  97.40, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 12:00:00, NR, -9.29,  97.34, 25.0, 1003.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 18:00:00, NR, -9.93,  96.85, 30.0, 1001.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 18:40:00, NR,-10.00,  96.80, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 22:42:00, NR,-10.20,  96.40, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-17 23:58:00, NR,-10.50,  96.00, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 00:00:00, NR,-10.50,  96.00, 40.0,  994.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 01:44:00, NR,-10.60,  96.00, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 04:07:00, NR,-10.80,  95.40, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 06:00:00, NR,-10.96,  95.19, 45.0,  991.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 11:21:00, NR,-11.40,  94.60, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 12:00:00, NR,-11.42,  94.51, 50.0,  988.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 18:00:00, NR,-11.61,  93.64, 60.0,  981.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 21:03:00, NR,-11.70,  93.20, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 22:30:00, NR,-11.80,  93.10, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-18 23:41:00, NR,-11.90,  92.80, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-19 00:00:00, NR,-11.91,  92.77, 65.0,  976.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-19 03:10:00, NR,-12.00,  92.50, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-19 06:00:00, NR,-12.10,  92.07, 70.0,  972.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-19 11:08:00, NR,-12.60,  91.30, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-19 12:00:00, NR,-12.63,  91.19, 80.0,  964.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-19 14:10:00, NR,-12.70,  90.90, -1.0,   -1.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-19 18:00:00, NR,-12.90,  90.30, 85.0,  959.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-19 20:48:00, NR,-12.90,  89.80, -1.0,   -1.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-20 00:00:00, TS,-13.30,  89.50, 95.0,  952.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-20 06:00:00, TS,-13.60,  88.40,110.0,  940.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-20 12:00:00, TS,-13.80,  87.30,110.0,  937.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-20 18:00:00, TS,-14.10,  86.30,120.0,  920.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-21 00:00:00, TS,-14.40,  84.90,120.0,  920.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-21 06:00:00, TS,-14.90,  83.70,115.0,  925.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-21 12:00:00, TS,-15.60,  82.30,112.0,  927.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-21 18:00:00, TS,-16.30,  80.90,120.0,  925.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-22 00:00:00, TS,-17.00,  79.80,120.0,  925.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-22 06:00:00, TS,-17.90,  78.90,110.0,  935.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-22 12:00:00, TS,-19.10,  78.20,100.0,  942.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-22 18:00:00, TS,-20.30,  77.70, 90.0,  950.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-23 00:00:00, TS,-21.60,  77.60, 90.0,  952.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-23 06:00:00, TS,-23.20,  77.70, 80.0,  962.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-23 12:00:00, TS,-25.00,  78.20, 75.0,  965.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-23 18:00:00, TS,-27.00,  78.80, 65.0,  973.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-24 00:00:00, ET,-28.60,  79.50, 55.0,  980.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-24 06:00:00, ET,-30.30,  81.20, 50.0,  983.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-24 12:00:00, ET,-31.60,  83.80, 47.0,  986.0
2013350S08099,2014,04, SI, MM,BRUCE,2013-12-24 18:00:00, ET,-32.70,  87.00, 45.0,  990.0
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-25 00:00:00, ET,-999.,-999.,-999.,-999.
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-25 06:00:00, ET,-999.,-999.,-999.,-999.
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-25 12:00:00, TS,-999.,-999.,-999.,-999.
2013350S08099,2014,04, SI, WA,BRUCE,2013-12-25 18:00:00, TS,-999.,-999.,-999.,-999.
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-25 12:00:00, NR,-999.,-999.,-999.,-999.
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-25 14:00:00, NR,-12.00, 124.00, 20.0, 1005.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-25 18:00:00, NR,-12.20, 123.60, 20.0, 1004.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-26 00:00:00, NR,-12.50, 123.00, 25.0, 1002.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-26 06:00:00, NR,-12.50, 123.00, 30.0, 1003.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-26 12:00:00, NR,-12.77, 122.73, 30.0, 1003.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-26 16:55:00, NR,-13.00, 122.50, -1.0, 1002.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-26 18:00:00, NR,-13.12, 122.50, 30.0, 1002.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-26 21:30:00, NR,-13.50, 122.50, -1.0, 1002.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-27 00:00:00, NR,-14.00, 122.20, 30.0, 1002.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-27 06:00:00, NR,-14.21, 122.00, 30.0,  998.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-27 09:50:00, NR,-14.30, 122.00, -1.0,  998.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-27 12:00:00, NR,-14.42, 121.79, 35.0,  990.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-27 18:00:00, NR,-14.60, 121.69, 35.0,  990.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-27 20:34:00, NR,-14.73, 121.65, -1.0,  990.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-28 00:00:00, NR,-14.92, 121.59, 35.0,  992.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-28 06:00:00, NR,-15.30, 121.50, 40.0,  990.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-28 07:16:00, NR,-15.50, 121.40, -1.0,  990.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-28 12:00:00, NR,-15.78, 120.84, 40.0,  990.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-28 13:30:00, NR,-15.83, 120.75, -1.0,  987.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-28 16:43:00, NR,-15.90, 120.60, -1.0,  986.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-28 18:00:00, NR,-16.08, 120.44, 45.0,  986.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-28 20:22:00, NR,-16.40, 120.30, -1.0,  986.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-28 21:23:00, NR,-16.50, 120.20, -1.0,  983.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-29 00:00:00, NR,-16.57, 120.15, 50.0,  984.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-29 04:22:00, NR,-17.20, 119.70, -1.0,  982.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-29 06:00:00, NR,-17.25, 119.64, 55.0,  982.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-29 07:00:00, NR,-17.40, 119.60, -1.0,  982.0
2013360S12124,2014,05, SI, WA,CHRISTINE,2013-12-29 08:57:00, NR,-17.50, 119.50, -1.0,  978.0
